"GEO_ID","NAME","S1901_C01_001E","S1901_C01_001M","S1901_C02_001E","S1901_C02_001M","S1901_C03_001E","S1901_C03_001M","S1901_C04_001E","S1901_C04_001M","S1901_C01_002E","S1901_C01_002M","S1901_C02_002E","S1901_C02_002M","S1901_C03_002E","S1901_C03_002M","S1901_C04_002E","S1901_C04_002M","S1901_C01_003E","S1901_C01_003M","S1901_C02_003E","S1901_C02_003M","S1901_C03_003E","S1901_C03_003M","S1901_C04_003E","S1901_C04_003M","S1901_C01_004E","S1901_C01_004M","S1901_C02_004E","S1901_C02_004M","S1901_C03_004E","S1901_C03_004M","S1901_C04_004E","S1901_C04_004M","S1901_C01_005E","S1901_C01_005M","S1901_C02_005E","S1901_C02_005M","S1901_C03_005E","S1901_C03_005M","S1901_C04_005E","S1901_C04_005M","S1901_C01_006E","S1901_C01_006M","S1901_C02_006E","S1901_C02_006M","S1901_C03_006E","S1901_C03_006M","S1901_C04_006E","S1901_C04_006M","S1901_C01_007E","S1901_C01_007M","S1901_C02_007E","S1901_C02_007M","S1901_C03_007E","S1901_C03_007M","S1901_C04_007E","S1901_C04_007M","S1901_C01_008E","S1901_C01_008M","S1901_C02_008E","S1901_C02_008M","S1901_C03_008E","S1901_C03_008M","S1901_C04_008E","S1901_C04_008M","S1901_C01_009E","S1901_C01_009M","S1901_C02_009E","S1901_C02_009M","S1901_C03_009E","S1901_C03_009M","S1901_C04_009E","S1901_C04_009M","S1901_C01_010E","S1901_C01_010M","S1901_C02_010E","S1901_C02_010M","S1901_C03_010E","S1901_C03_010M","S1901_C04_010E","S1901_C04_010M","S1901_C01_011E","S1901_C01_011M","S1901_C02_011E","S1901_C02_011M","S1901_C03_011E","S1901_C03_011M","S1901_C04_011E","S1901_C04_011M","S1901_C01_012E","S1901_C01_012M","S1901_C02_012E","S1901_C02_012M","S1901_C03_012E","S1901_C03_012M","S1901_C04_012E","S1901_C04_012M","S1901_C01_013E","S1901_C01_013M","S1901_C02_013E","S1901_C02_013M","S1901_C03_013E","S1901_C03_013M","S1901_C04_013E","S1901_C04_013M","S1901_C01_014E","S1901_C01_014M","S1901_C02_014E","S1901_C02_014M","S1901_C03_014E","S1901_C03_014M","S1901_C04_014E","S1901_C04_014M","S1901_C01_015E","S1901_C01_015M","S1901_C02_015E","S1901_C02_015M","S1901_C03_015E","S1901_C03_015M","S1901_C04_015E","S1901_C04_015M","S1901_C01_016E","S1901_C01_016M","S1901_C02_016E","S1901_C02_016M","S1901_C03_016E","S1901_C03_016M","S1901_C04_016E","S1901_C04_016M"
"1400000US47157008600","Census Tract 86, Shelby County, Tennessee","2288","170","1503","180","1132","181","785","169","4.1","3.5","0.0","2.3","0.0","3.0","12.0","9.7","3.6","3.4","5.9","4.7","2.1","3.1","6.5","8.2","11.8","5.2","3.5","4.8","0.0","3.0","20.3","10.1","7.8","4.5","4.1","3.2","2.7","3.1","18.7","11.1","4.9","3.0","5.2","3.9","1.7","2.7","7.0","6.4","10.0","4.3","7.7","5.4","7.7","6.8","7.8","5.7","10.0","4.1","11.6","5.5","11.9","8.1","6.9","5.7","20.5","7.1","23.2","8.1","24.1","8.7","15.4","10.6","10.9","5.3","14.6","6.8","19.3","8.3","3.9","5.4","16.4","5.3","24.2","7.7","30.4","9.6","1.5","2.5","98065","16796","120724","20705","142105","34152","28371","10037","111970","13060","141059","15949","N","N","53266","15266","35.2","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","39.1","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","27.8","(X)"
"1400000US47157008700","Census Tract 87, Shelby County, Tennessee","1955","101","1026","153","704","127","929","153","6.9","3.4","2.5","2.9","1.1","1.9","11.6","6.8","5.1","3.5","3.9","4.9","5.7","7.0","6.4","4.9","12.9","5.5","7.2","6.4","4.3","5.9","19.3","8.1","12.4","5.0","16.0","8.7","19.0","10.8","8.4","3.9","25.5","7.4","26.5","11.8","26.0","12.1","24.3","10.7","22.0","6.8","27.5","8.7","26.1","10.7","17.3","11.7","4.3","2.4","6.3","3.7","6.0","4.5","3.0","2.9","10.4","4.8","9.0","5.5","10.2","6.9","9.7","7.6","0.6","1.0","1.1","2.0","1.6","2.9","0.0","3.7","0.0","1.8","0.0","3.4","0.0","4.8","0.0","3.7","39375","5293","44113","5558","44919","6448","35767","4967","47894","4616","52287","5426","N","N","41921","7461","30.0","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","32.0","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","27.9","(X)"
"1400000US47157008800","Census Tract 88, Shelby County, Tennessee","1958","187","1440","193","686","192","518","191","7.5","4.6","8.1","6.1","1.9","3.2","7.9","7.8","8.6","5.4","9.0","6.3","6.1","9.2","7.5","11.9","17.9","7.6","19.9","9.7","7.0","6.5","10.2","8.5","12.8","6.8","19.2","10.3","29.6","16.9","7.5","6.1","28.5","8.4","27.5","10.1","35.0","18.0","31.3","20.0","17.6","6.9","12.4","6.1","12.0","7.5","19.5","13.6","6.7","4.8","3.3","2.8","7.0","5.6","16.0","15.5","0.5","1.0","0.7","1.3","1.5","2.8","0.0","6.5","0.0","1.8","0.0","2.4","0.0","5.0","0.0","6.5","0.0","1.8","0.0","2.4","0.0","5.0","0.0","6.5","35825","2875","31815","5480","36005","4247","38654","5737","37097","3756","33056","3751","N","N","43033","7740","31.7","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","32.5","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","29.5","(X)"
"1400000US47157008900","Census Tract 89, Shelby County, Tennessee","1199","143","733","148","363","131","466","139","13.8","7.4","15.3","9.0","8.0","11.6","13.7","10.7","6.7","4.5","10.8","11.5","1.7","3.3","12.2","10.1","26.3","10.9","19.0","10.7","9.1","9.9","27.9","18.9","18.4","9.3","19.2","11.8","34.4","17.2","14.8","13.1","9.8","6.2","17.1","10.8","23.7","15.5","3.9","4.5","12.3","7.3","11.2","8.4","10.2","12.9","7.1","7.1","9.2","6.9","5.5","6.5","11.0","14.5","14.2","13.8","0.7","1.0","1.1","1.7","0.0","9.2","0.0","7.2","2.8","3.5","1.0","1.9","1.9","4.0","6.2","9.0","0.2","0.6","0.0","4.7","0.0","9.2","0.0","7.2","26567","5490","27854","6152","33850","15099","22465","6317","38186","7863","32751","5830","N","N","41441","17403","40.1","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","41.6","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","35.4","(X)"
"1400000US47157009100","Census Tract 91, Shelby County, Tennessee","856","63","570","79","392","69","286","71","9.1","5.2","8.9","6.9","7.7","7.1","9.4","9.6","8.4","5.9","12.3","8.7","14.5","11.5","5.2","7.2","30.4","8.7","33.2","10.6","29.1","13.4","23.4","13.1","18.9","6.1","16.1","6.2","15.8","7.7","24.5","13.3","11.7","5.1","10.9","6.0","11.2","7.4","14.3","11.2","14.0","6.1","12.1","6.7","12.2","8.1","17.1","12.5","3.9","2.8","4.2","3.5","6.1","5.3","1.4","2.7","2.8","2.8","1.1","1.7","1.5","2.6","4.5","6.8","0.8","1.1","1.2","1.6","1.8","2.4","0.0","11.5","0.0","4.0","0.0","6.0","0.0","8.5","0.0","11.5","25763","4355","23922","3330","24722","7502","27179","9346","33727","4247","31712","4438","N","N","33816","7556","28.6","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","31.4","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","19.9","(X)"
"1400000US47157009200","Census Tract 92, Shelby County, Tennessee","3130","148","2180","194","1761","200","950","201","5.1","3.1","6.2","4.8","2.3","2.8","2.6","3.0","1.3","1.3","1.3","1.5","0.9","1.4","1.4","2.4","6.5","2.9","3.3","2.7","1.1","1.8","13.9","7.0","4.7","2.7","5.2","3.8","3.7","3.1","3.5","4.0","10.3","4.0","10.7","5.5","10.6","6.1","9.4","6.0","18.4","5.0","19.1","5.5","19.5","6.5","16.9","9.3","10.4","3.7","10.0","4.5","11.6","5.3","11.3","8.2","27.0","6.3","25.3","6.5","28.3","7.5","30.7","11.4","8.7","3.7","8.6","4.1","10.1","5.1","8.8","7.3","7.6","3.9","10.2","5.5","11.9","6.3","1.5","2.5","81458","12309","85450","16782","100375","18180","76486","23682","103246","15527","113913","22178","N","N","78771","11379","25.0","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","25.9","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","22.9","(X)"
"1400000US47157009300","Census Tract 93, Shelby County, Tennessee","1960","179","878","164","767","169","1082","181","4.6","3.6","0.0","3.9","0.0","4.5","8.3","6.3","0.6","1.0","0.0","3.9","0.0","4.5","1.0","1.8","7.7","4.3","3.3","5.2","0.0","4.5","11.3","6.8","14.8","7.3","20.3","13.1","23.2","14.6","10.4","6.7","12.8","4.8","8.3","7.0","6.3","5.9","16.5","7.3","23.9","8.9","16.9","7.7","15.1","7.7","29.7","13.9","10.6","4.9","12.0","9.2","11.9","10.3","9.5","6.2","10.7","5.6","18.5","10.2","19.7","11.2","4.4","4.5","1.2","1.5","2.6","3.3","3.0","3.8","0.0","3.2","13.1","7.3","18.2","10.2","20.9","11.6","8.9","10.5","59229","6036","83875","29206","85960","24475","52785","10694","109089","46629","105299","22646","N","N","112040","81171","23.2","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","23.8","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","20.3","(X)"
"1400000US47157009400","Census Tract 94, Shelby County, Tennessee","1568","94","824","117","587","114","744","131","3.3","2.3","5.7","5.2","0.0","5.8","4.0","3.8","3.6","3.2","0.6","1.3","0.9","1.8","6.9","6.6","10.1","3.8","4.4","3.4","2.7","3.0","14.2","6.0","6.4","3.2","3.4","3.0","3.1","3.3","9.8","5.7","16.6","5.2","18.2","8.6","16.2","10.3","13.6","6.8","25.4","6.0","22.0","8.7","18.9","9.3","29.3","8.7","11.8","4.2","14.2","6.1","17.7","8.8","9.1","5.3","13.2","4.6","14.8","7.4","17.0","9.9","11.4","6.6","8.2","5.0","14.2","8.9","19.9","12.1","1.6","2.7","1.3","1.4","2.5","2.8","3.6","3.9","0.0","4.6","55479","5540","66071","21961","85875","19510","50809","14578","70231","6868","83359","12562","N","N","54712","7250","27.1","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","29.4","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","21.2","(X)"
"1400000US47157009500","Census Tract 95, Shelby County, Tennessee","2725","282","1407","247","1042","201","1318","184","3.3","3.0","1.1","1.8","1.5","2.5","5.5","5.8","1.7","1.9","1.3","2.2","0.0","3.3","2.1","2.6","7.4","3.5","2.8","4.2","3.8","5.5","12.2","5.5","8.1","3.8","2.1","2.6","1.6","2.8","14.6","7.5","12.4","4.8","7.0","4.7","6.3","5.0","18.1","7.8","27.3","6.9","35.5","13.0","22.6","11.4","19.7","7.4","15.1","5.5","14.8","6.2","16.4","8.3","15.4","9.1","16.4","7.2","22.3","13.1","30.1","14.9","8.9","5.9","4.2","2.5","7.2","4.6","9.7","6.2","1.1","1.8","4.1","2.5","5.8","4.2","7.9","5.7","2.4","2.8","64080","8424","75117","21821","93036","27201","44344","15490","77362","8371","95697","13133","N","N","57273","8441","33.0","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","28.2","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","36.8","(X)"
"1400000US47157009600","Census Tract 96, Shelby County, Tennessee","1927","126","1472","137","1299","158","455","130","1.4","1.6","0.9","1.5","1.0","1.7","3.1","5.1","1.3","1.9","1.0","1.4","0.0","2.7","5.7","8.2","3.7","3.6","2.7","4.1","0.0","2.7","7.0","7.2","4.1","3.5","3.5","4.1","3.9","4.7","6.2","5.3","11.3","5.8","5.4","5.2","6.1","5.9","30.5","16.3","11.4","4.7","10.1","5.2","8.0","4.9","12.1","9.9","16.7","5.1","16.0","5.5","12.5","5.3","18.9","11.3","16.5","6.0","18.5","5.8","21.0","6.6","9.9","14.5","14.9","5.4","18.4","6.8","20.9","7.8","3.5","5.4","18.7","5.7","23.5","7.4","26.6","7.8","3.1","4.7","100125","17300","119048","30291","139519","34494","48203","22319","149932","24149","175940","32248","N","N","63933","16078","38.1","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","37.2","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","41.1","(X)"
"1400000US47157009700","Census Tract 97, Shelby County, Tennessee","947","98","760","127","277","89","187","75","11.2","8.3","13.0","10.3","5.1","9.1","3.7","5.3","6.5","4.0","7.1","5.5","0.0","11.9","13.9","13.4","15.6","7.7","17.0","9.6","10.1","11.5","14.4","12.4","12.0","7.3","12.0","8.5","12.3","10.9","12.3","11.2","19.0","8.1","17.9","9.0","14.8","11.6","16.0","15.7","19.9","8.6","14.3","9.4","13.4","13.6","35.8","25.5","12.0","6.3","14.1","7.9","38.6","14.7","3.7","5.9","2.6","2.4","3.3","3.0","5.8","6.6","0.0","17.0","0.0","3.6","0.0","4.5","0.0","11.9","0.0","17.0","1.1","1.6","1.3","2.0","0.0","11.9","0.0","17.0","38173","8009","35515","6218","59353","25383","38365","15831","53480","17498","55244","21622","N","N","40363","10978","41.5","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","34.3","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","54.5","(X)"
"1400000US47157009800","Census Tract 98, Shelby County, Tennessee","1137","86","832","113","516","112","305","92","9.8","5.8","8.3","6.3","3.7","5.4","13.8","12.3","7.4","4.4","6.7","4.0","7.6","5.8","9.2","10.7","10.5","4.7","14.5","8.3","4.8","4.6","8.9","7.3","10.7","5.3","8.2","6.2","10.3","9.3","17.7","10.7","20.1","8.0","22.1","10.6","26.7","12.4","14.4","9.5","17.8","7.2","19.6","8.4","22.5","10.7","12.8","9.7","14.7","6.5","15.1","8.4","16.9","11.6","3.9","6.0","7.8","4.7","4.4","3.7","6.0","5.5","17.0","14.6","0.4","0.8","0.0","4.1","0.0","6.6","1.6","3.1","0.9","1.4","1.0","1.5","1.6","2.4","0.7","3.0","43967","8659","44286","11068","46324","16787","35250","10208","51717","6590","49534","7637","N","N","51469","19485","39.9","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","32.8","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","42.6","(X)"
"1400000US47157009901","Census Tract 99.01, Shelby County, Tennessee","1029","120","704","95","291","89","325","107","20.7","7.7","20.0","10.2","0.0","11.3","22.2","15.4","11.3","6.1","8.4","6.8","5.8","9.4","17.5","14.4","16.1","7.1","15.9","9.5","13.7","12.2","20.6","14.3","10.3","6.1","15.6","8.8","8.6","11.0","6.2","6.8","9.4","4.8","13.8","7.1","26.1","12.5","0.0","10.2","20.2","7.7","12.5","7.5","18.6","13.4","25.5","14.7","3.2","2.7","3.4","3.0","5.2","6.0","5.5","7.3","6.0","3.9","7.5","5.1","15.1","12.1","0.0","10.2","1.9","2.7","2.8","3.9","6.9","9.8","0.0","10.2","0.8","1.3","0.0","4.8","0.0","11.3","2.5","4.3","28326","7018","28061","5162","46012","18049","18897","8367","43586","11122","38776","6059","N","N","49895","34341","55.6","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","56.5","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","45.8","(X)"
"1400000US47157009902","Census Tract 99.02, Shelby County, Tennessee","805","96","426","87","119","56","379","86","11.6","6.3","6.1","7.8","0.0","25.1","23.0","12.6","16.9","8.9","12.9","11.8","0.0","25.1","21.4","12.7","24.5","10.5","27.5","14.9","13.4","16.1","21.1","14.1","6.5","5.1","3.5","4.4","12.6","14.7","4.5","4.9","12.4","7.2","15.0","11.4","26.9","29.8","9.5","8.6","22.0","8.5","28.9","12.1","47.1","26.6","14.2","11.1","3.5","3.9","2.8","4.7","0.0","25.1","4.2","6.4","1.7","2.5","3.3","4.6","0.0","25.1","0.0","8.8","0.0","4.3","0.0","7.9","0.0","25.1","0.0","8.8","1.0","1.7","0.0","7.9","0.0","25.1","2.1","3.6","23969","4829","33750","23644","49650","4786","20750","8403","43006","17676","38875","7235","N","N","46702","37286","45.7","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","55.2","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","29.8","(X)"
"1400000US47157010000","Census Tract 100, Shelby County, Tennessee","2596","191","1830","252","776","205","766","224","10.7","4.9","10.1","6.7","0.6","1.5","18.0","10.8","9.4","5.5","9.4","6.9","8.0","10.9","9.4","11.6","20.4","7.2","19.9","8.8","10.7","12.0","26.0","15.5","12.2","5.7","12.2","5.9","13.8","9.9","11.5","10.1","18.8","7.3","16.4","8.2","22.0","17.6","14.9","10.9","15.1","5.8","13.8","6.6","16.1","11.5","18.0","12.3","10.2","6.4","13.5","8.9","21.0","16.2","2.2","3.8","2.1","2.4","3.0","3.4","3.7","6.2","0.0","4.5","1.2","2.0","1.7","2.8","4.0","6.6","0.0","4.5","0.0","1.3","0.0","1.9","0.0","4.4","0.0","4.5","32697","7896","33469","12681","47561","13824","23587","13837","38919","5298","41814","7471","N","N","28756","6040","39.6","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","34.9","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","51.0","(X)"
"1400000US47157010110","Census Tract 101.10, Shelby County, Tennessee","1933","238","1454","243","198","114","479","152","23.5","8.9","20.8","10.3","0.0","16.1","34.7","18.2","11.3","6.8","12.0","7.7","3.0","7.1","17.5","14.0","20.2","9.1","17.1","9.9","8.6","15.9","18.4","16.4","10.4","5.4","10.2","7.3","29.8","27.3","19.2","15.4","13.7","7.4","12.1","8.9","9.6","13.6","10.2","10.9","15.3","8.3","20.3","10.8","24.7","21.2","0.0","7.0","2.5","2.7","3.4","3.4","7.6","14.3","0.0","7.0","3.2","3.4","4.2","4.5","16.7","21.3","0.0","7.0","0.0","1.8","0.0","2.4","0.0","16.1","0.0","7.0","0.0","1.8","0.0","2.4","0.0","16.1","0.0","7.0","21180","5398","25100","13065","47000","41213","14583","10098","30090","5850","33587","7043","N","N","17196","4653","46.1","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","48.3","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","36.5","(X)"
"1400000US47157010120","Census Tract 101.20, Shelby County, Tennessee","1844","138","1340","143","395","119","504","117","28.3","6.3","34.4","8.8","4.3","6.7","21.8","10.1","9.7","4.3","8.7","5.4","1.8","2.7","12.3","9.0","11.8","4.9","9.8","4.9","9.6","7.0","11.7","9.5","19.6","5.4","13.7","5.5","0.0","8.5","32.5","12.2","12.0","4.5","11.0","5.1","30.4","15.5","12.9","8.2","9.5","4.3","9.9","5.4","22.0","13.1","8.7","7.3","6.7","3.6","9.3","5.0","22.8","15.7","0.0","6.7","1.9","1.4","2.6","1.9","7.1","6.0","0.0","6.7","0.4","0.7","0.6","1.0","2.0","3.3","0.0","6.7","0.0","1.9","0.0","2.6","0.0","8.5","0.0","6.7","25101","3594","23940","5258","65373","25821","25991","4450","30731","3632","32151","5470","N","N","24828","4355","39.5","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","36.3","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","42.5","(X)"
"1400000US47157010210","Census Tract 102.10, Shelby County, Tennessee","1876","124","1260","120","529","111","616","122","9.3","4.3","3.7","4.2","0.0","6.4","20.8","9.1","11.6","5.3","8.2","4.5","0.0","6.4","18.7","11.6","20.1","6.6","17.5","7.6","11.9","10.4","25.5","12.3","15.1","5.9","13.9","7.0","12.3","9.4","21.1","11.9","16.8","5.5","20.6","7.4","25.3","11.7","8.0","6.3","13.3","4.8","18.3","7.3","23.3","13.1","3.2","3.5","4.7","3.6","4.2","4.2","10.0","9.7","2.8","4.5","3.2","2.8","4.8","4.1","6.0","5.6","0.0","5.5","3.6","2.6","5.4","3.9","9.5","7.8","0.0","5.5","2.3","2.2","3.4","3.3","1.7","2.7","0.0","5.5","30147","4583","40283","6954","50446","11645","17900","4495","44289","5932","54383","8239","N","N","22118","4725","44.5","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","47.8","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","30.4","(X)"
"1400000US47157010220","Census Tract 102.20, Shelby County, Tennessee","2643","159","1746","268","644","163","897","232","24.8","6.5","15.1","7.6","0.0","5.3","43.8","16.4","6.9","4.9","11.1","7.4","2.6","4.4","1.6","2.3","13.8","6.7","16.6","9.8","0.0","5.3","10.1","7.4","8.7","4.5","6.6","5.1","2.5","4.3","11.0","9.5","15.1","6.4","8.6","6.4","7.5","7.6","25.1","13.1","14.0","5.0","17.6","7.0","30.0","13.7","7.0","5.7","7.8","4.7","12.1","6.8","28.7","18.4","1.3","2.3","7.9","5.6","10.9","8.5","27.0","20.8","0.0","3.8","0.4","0.9","0.6","1.4","1.7","3.6","0.0","3.8","0.5","0.7","0.7","1.1","0.0","5.3","0.0","3.8","30096","9072","35625","14771","79764","9694","20074","15085","39349","5693","47155","8483","N","N","22661","6196","33.7","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","36.3","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","27.0","(X)"
"1400000US47157010300","Census Tract 103, Shelby County, Tennessee","452","60","311","60","87","37","141","54","18.8","8.9","19.9","11.1","0.0","31.9","27.7","20.2","11.1","6.2","9.0","7.8","4.6","7.7","15.6","13.7","23.9","10.4","20.3","13.4","4.6","6.4","31.9","17.8","12.2","6.8","17.7","9.3","8.0","13.2","0.0","21.8","18.1","9.0","14.1","10.8","32.2","27.7","19.1","14.8","10.6","6.1","12.9","8.4","28.7","25.6","5.7","8.8","3.1","3.8","6.1","6.3","21.8","22.6","0.0","21.8","2.2","2.9","0.0","10.6","0.0","31.9","0.0","21.8","0.0","7.4","0.0","10.6","0.0","31.9","0.0","21.8","0.0","7.4","0.0","10.6","0.0","31.9","0.0","21.8","20469","7804","25179","11747","50139","23277","15742","2912","29481","4862","29210","5378","N","N","20851","7450","38.1","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","45.7","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","21.3","(X)"
"1400000US47157010500","Census Tract 105, Shelby County, Tennessee","479","61","288","52","102","33","191","45","13.4","6.8","9.7","7.3","11.8","13.8","18.8","13.6","14.2","7.1","9.4","7.5","8.8","14.2","21.5","13.4","17.7","8.2","22.2","12.1","6.9","11.1","18.3","11.5","10.9","6.2","11.1","7.7","11.8","8.8","10.5","10.1","18.6","8.3","15.3","9.6","9.8","12.5","22.5","15.3","15.0","7.6","18.8","10.5","30.4","22.6","5.2","5.7","3.8","3.4","6.3","6.9","0.0","28.3","3.1","4.6","2.7","4.0","4.5","6.7","12.7","18.6","0.0","16.7","2.1","3.5","0.0","11.4","0.0","28.3","0.0","16.7","1.7","3.0","2.8","5.0","7.8","13.9","0.0","16.7","26563","7968","27404","16928","50417","39574","21172","7451","39967","10041","43940","14271","N","N","25597","5271","35.3","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","33.7","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","37.7","(X)"
"1400000US47157010610","Census Tract 106.10, Shelby County, Tennessee","1963","162","1214","207","540","150","749","203","9.0","5.3","10.0","6.5","0.0","6.3","9.3","9.8","12.5","6.2","16.0","9.1","10.4","11.1","4.7","7.0","19.9","7.9","18.0","10.3","12.8","13.1","25.6","13.6","19.7","7.6","22.0","10.3","21.9","11.8","18.0","12.3","16.0","6.7","13.4","8.4","22.6","15.3","25.1","13.1","15.4","5.8","12.3","7.0","20.6","12.6","17.2","10.3","6.1","4.3","7.2","4.7","11.9","8.3","0.0","4.6","1.4","1.6","1.1","1.7","0.0","6.3","0.0","4.6","0.0","1.8","0.0","2.8","0.0","6.3","0.0","4.6","0.0","1.8","0.0","2.8","0.0","6.3","0.0","4.6","30819","4201","28526","6927","36570","6990","31479","7954","34450","3985","33412","4950","N","N","31911","5429","35.9","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","42.7","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","25.0","(X)"
"1400000US47157010620","Census Tract 106.20, Shelby County, Tennessee","1242","102","723","126","242","92","519","125","13.9","7.8","8.0","6.0","5.4","8.5","24.3","15.0","6.0","4.3","9.5","7.2","0.0","13.4","1.2","2.0","20.5","7.5","22.0","9.5","21.9","18.2","24.7","13.9","19.2","6.5","15.5","8.5","0.0","13.4","21.4","12.1","21.3","7.8","30.0","11.1","61.6","19.1","6.2","6.9","10.7","6.6","6.2","5.5","0.0","13.4","14.6","12.2","5.5","5.5","5.3","5.4","4.1","5.7","7.7","11.3","2.8","2.8","3.5","4.3","7.0","11.5","0.0","6.5","0.0","2.8","0.0","4.7","0.0","13.4","0.0","6.5","0.0","2.8","0.0","4.7","0.0","13.4","0.0","6.5","30023","4347","30979","5254","38333","5112","24875","8266","33737","4435","34573","5649","N","N","29918","8021","35.3","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","38.7","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","25.0","(X)"
"1400000US47157010630","Census Tract 106.30, Shelby County, Tennessee","1374","141","919","144","313","104","455","121","14.6","6.3","11.0","7.9","0.0","10.6","33.6","15.3","13.2","6.9","15.7","8.9","5.4","9.0","10.1","10.6","29.5","8.2","27.4","9.7","13.4","12.3","26.4","13.5","17.0","6.7","20.6","9.5","27.5","17.0","7.0","6.8","8.7","4.0","7.8","5.4","11.5","9.3","13.0","8.1","11.9","5.6","11.3","6.2","26.5","15.4","9.5","8.2","4.1","2.9","5.0","3.7","12.1","10.9","0.0","7.4","0.9","1.5","1.2","2.0","3.5","5.5","0.4","1.9","0.0","2.5","0.0","3.7","0.0","10.6","0.0","7.4","0.0","2.5","0.0","3.7","0.0","10.6","0.0","7.4","22065","2700","22373","5834","38650","23249","16875","7904","28978","3953","30155","5164","N","N","20993","4650","44.3","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","44.1","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","36.7","(X)"
