OBJECTID,FID_TelecomVT,TelecomNod,Mean,Mode,Cluster,Entropy,Median,StDev,IQR,FID_censustractclip_CensusData,censustractclip_GEO_ID,censustractclip_STATE,censustractclip_COUNTY,censustractclip_TRACT,censustractclip_NAME,censustractclip_LSAD,censustractclip_CENSUSAREA,censustractclip_Area,CensusData_OBJECTID,CensusData_Id,CensusData_Id2,CensusData_Geography,CensusData_Estimate__Total,CensusData_Margin_of_Error__Total,CensusData_Median_income__dollars_,CensusData_Mean_income__dollars_,Shape_Length,Shape_Area
294,15,0.000000000000000,-50.287500000000001,0.000000000000000,0.000000000000000,2.250000000000000,-44.750000000000000,27.335086688800001,32.600000000000001,72,1400000US47157009200,47,157,009200,92,Tract,2.626000000000000,72872120.0000000,75,1400000US47157009200,47157009200.000000000000000,"Census Tract 92, Shelby County, Tennessee",7595,484,86583,101049,19949.095066590933129,18613904.478876452893019
295,15,0.000000000000000,-50.287500000000001,0.000000000000000,0.000000000000000,2.250000000000000,-44.750000000000000,27.335086688800001,32.600000000000001,142,1400000US47157020621,47,157,020621,206.21,Tract,2.056000000000000,57314276.0000000,125,1400000US47157020621,47157020621.000000000000000,"Census Tract 206.21, Shelby County, Tennessee",7373,665,32492,47004,9522.839727961716562,1241179.201145719969645
296,15,0.000000000000000,-50.287500000000001,0.000000000000000,0.000000000000000,2.250000000000000,-44.750000000000000,27.335086688800001,32.600000000000001,143,1400000US47157020622,47,157,020622,206.22,Tract,1.953000000000000,54661312.0000000,126,1400000US47157020622,47157020622.000000000000000,"Census Tract 206.22, Shelby County, Tennessee",3919,331,53000,70293,32528.542528594862233,54259647.473834052681923
297,15,0.000000000000000,-50.287500000000001,0.000000000000000,0.000000000000000,2.250000000000000,-44.750000000000000,27.335086688800001,32.600000000000001,144,1400000US47157020632,47,157,020632,206.32,Tract,3.284000000000000,91493248.0000000,127,1400000US47157020632,47157020632.000000000000000,"Census Tract 206.32, Shelby County, Tennessee",5295,297,72130,80441,41897.895127183153818,91493247.828772351145744
298,15,0.000000000000000,-50.287500000000001,0.000000000000000,0.000000000000000,2.250000000000000,-44.750000000000000,27.335086688800001,32.600000000000001,145,1400000US47157020634,47,157,020634,206.34,Tract,0.855000000000000,23882320.0000000,129,1400000US47157020634,47157020634.000000000000000,"Census Tract 206.34, Shelby County, Tennessee",3062,158,59803,69895,23129.981175276840077,23882319.097134593874216
299,15,0.000000000000000,-50.287500000000001,0.000000000000000,0.000000000000000,2.250000000000000,-44.750000000000000,27.335086688800001,32.600000000000001,146,1400000US47157020635,47,157,020635,206.35,Tract,0.709000000000000,19559912.0000000,130,1400000US47157020635,47157020635.000000000000000,"Census Tract 206.35, Shelby County, Tennessee",2697,236,57331,76378,18184.849120613209379,19559910.483878895640373
300,15,0.000000000000000,-50.287500000000001,0.000000000000000,0.000000000000000,2.250000000000000,-44.750000000000000,27.335086688800001,32.600000000000001,147,1400000US47157020642,47,157,020642,206.42,Tract,9.749000000000001,271967488.0000000,131,1400000US47157020642,47157020642.000000000000000,"Census Tract 206.42, Shelby County, Tennessee",9886,685,103106,109487,51798.915307253620995,145114151.707042515277863
301,15,0.000000000000000,-50.287500000000001,0.000000000000000,0.000000000000000,2.250000000000000,-44.750000000000000,27.335086688800001,32.600000000000001,148,1400000US47157020643,47,157,020643,206.43,Tract,2.904000000000000,81423192.0000000,132,1400000US47157020643,47157020643.000000000000000,"Census Tract 206.43, Shelby County, Tennessee",8424,446,91786,101567,17938.088937212447490,11593242.895435623824596
302,15,0.000000000000000,-50.287500000000001,0.000000000000000,0.000000000000000,2.250000000000000,-44.750000000000000,27.335086688800001,32.600000000000001,150,1400000US47157020651,47,157,020651,206.51,Tract,1.802000000000000,50039660.0000000,134,1400000US47157020651,47157020651.000000000000000,"Census Tract 206.51, Shelby County, Tennessee",7415,718,60679,67822,6711.987907815377184,1751652.261540653882548
303,15,0.000000000000000,-50.287500000000001,0.000000000000000,0.000000000000000,2.250000000000000,-44.750000000000000,27.335086688800001,32.600000000000001,151,1400000US47157020700,47,157,020700,207,Tract,35.401000000000003,986658368.0000000,136,1400000US47157020700,47157020700.000000000000000,"Census Tract 207, Shelby County, Tennessee",2262,175,66845,80638,608.749182638668003,7823.100625860615764
304,15,0.000000000000000,-50.287500000000001,0.000000000000000,0.000000000000000,2.250000000000000,-44.750000000000000,27.335086688800001,32.600000000000001,154,1400000US47157020832,47,157,020832,208.32,Tract,9.651999999999999,268794944.0000000,140,1400000US47157020832,47157020832.000000000000000,"Census Tract 208.32, Shelby County, Tennessee",10010,548,114050,129695,42029.600270352384541,38975796.052780523896217
305,15,0.000000000000000,-50.287500000000001,0.000000000000000,0.000000000000000,2.250000000000000,-44.750000000000000,27.335086688800001,32.600000000000001,158,1400000US47157021111,47,157,021111,211.11,Tract,2.630000000000000,73489008.0000000,144,1400000US47157021111,47157021111.000000000000000,"Census Tract 211.11, Shelby County, Tennessee",4131,330,42194,52367,40274.247969355274108,69417621.566697105765343
306,15,0.000000000000000,-50.287500000000001,0.000000000000000,0.000000000000000,2.250000000000000,-44.750000000000000,27.335086688800001,32.600000000000001,159,1400000US47157021113,47,157,021113,211.13,Tract,1.645000000000000,45551904.0000000,146,1400000US47157021113,47157021113.000000000000000,"Census Tract 211.13, Shelby County, Tennessee",3800,406,61809,64466,26222.847701589158532,39050267.584614083170891
307,15,0.000000000000000,-50.287500000000001,0.000000000000000,0.000000000000000,2.250000000000000,-44.750000000000000,27.335086688800001,32.600000000000001,160,1400000US47157021121,47,157,021121,211.21,Tract,2.789000000000000,77981440.0000000,147,1400000US47157021121,47157021121.000000000000000,"Census Tract 211.21, Shelby County, Tennessee",5212,545,40107,66090,46359.466984565260645,76985916.363922402262688
308,15,0.000000000000000,-50.287500000000001,0.000000000000000,0.000000000000000,2.250000000000000,-44.750000000000000,27.335086688800001,32.600000000000001,161,1400000US47157021122,47,157,021122,211.22,Tract,1.133000000000000,31538362.0000000,148,1400000US47157021122,47157021122.000000000000000,"Census Tract 211.22, Shelby County, Tennessee",5733,449,44432,51701,26034.166499748956994,31538362.439977388828993
309,15,0.000000000000000,-50.287500000000001,0.000000000000000,0.000000000000000,2.250000000000000,-44.750000000000000,27.335086688800001,32.600000000000001,162,1400000US47157021124,47,157,021124,211.24,Tract,1.604000000000000,44293204.0000000,149,1400000US47157021124,47157021124.000000000000000,"Census Tract 211.24, Shelby County, Tennessee",8875,747,58361,64159,27852.674929857825191,44124812.018839627504349
310,15,0.000000000000000,-50.287500000000001,0.000000000000000,0.000000000000000,2.250000000000000,-44.750000000000000,27.335086688800001,32.600000000000001,163,1400000US47157021125,47,157,021125,211.25,Tract,1.788000000000000,49588052.0000000,150,1400000US47157021125,47157021125.000000000000000,"Census Tract 211.25, Shelby County, Tennessee",4335,313,69000,73380,13037.223765496375563,6641138.355700274929404
311,15,0.000000000000000,-50.287500000000001,0.000000000000000,0.000000000000000,2.250000000000000,-44.750000000000000,27.335086688800001,32.600000000000001,164,1400000US47157021126,47,157,021126,211.26,Tract,0.921000000000000,26675748.0000000,151,1400000US47157021126,47157021126.000000000000000,"Census Tract 211.26, Shelby County, Tennessee",4238,363,73381,78841,15983.375571843793296,11784052.296395223587751
312,15,0.000000000000000,-50.287500000000001,0.000000000000000,0.000000000000000,2.250000000000000,-44.750000000000000,27.335086688800001,32.600000000000001,170,1400000US47157021142,47,157,021142,211.42,Tract,1.648000000000000,46202116.0000000,159,1400000US47157021142,47157021142.000000000000000,"Census Tract 211.42, Shelby County, Tennessee",3479,426,61250,71190,11861.819437224910871,3475315.074316542595625
313,15,0.000000000000000,-50.287500000000001,0.000000000000000,0.000000000000000,2.250000000000000,-44.750000000000000,27.335086688800001,32.600000000000001,171,1400000US47157021200,47,157,021200,212,Tract,0.879000000000000,24389872.0000000,160,1400000US47157021200,47157021200.000000000000000,"Census Tract 212, Shelby County, Tennessee",3958,235,0,0,21952.978821006989165,20846436.605740934610367
314,15,0.000000000000000,-50.287500000000001,0.000000000000000,0.000000000000000,2.250000000000000,-44.750000000000000,27.335086688800001,32.600000000000001,172,1400000US47157021311,47,157,021311,213.11,Tract,3.074000000000000,86325048.0000000,161,1400000US47157021311,47157021311.000000000000000,"Census Tract 213.11, Shelby County, Tennessee",4506,415,112432,234813,7130.799480127925563,1597280.897892611101270
315,15,0.000000000000000,-50.287500000000001,0.000000000000000,0.000000000000000,2.250000000000000,-44.750000000000000,27.335086688800001,32.600000000000001,219,1400000US47157980400,47,157,980400,9804,Tract,7.040000000000000,196610432.0000000,221,1400000US47157980400,47157980400.000000000000000,"Census Tract 9804, Shelby County, Tennessee",494,137,0,0,41743.885600933943351,96463591.047243118286133
316,16,0.000000000000000,-59.200000000000003,1.000000000000000,1.000000000000000,1.792481250360000,-58.450000000000003,26.854645780599999,19.500000000000000,14,1400000US47157021351,47,157,021351,213.51,Tract,1.675000000000000,46727080.0000000,169,1400000US47157021351,47157021351.000000000000000,"Census Tract 213.51, Shelby County, Tennessee",4527,389,81897,92914,15689.287694677022955,11518674.139778310433030
317,16,0.000000000000000,-59.200000000000003,1.000000000000000,1.000000000000000,1.792481250360000,-58.450000000000003,26.854645780599999,19.500000000000000,15,1400000US47157021420,47,157,021420,214.20,Tract,1.652000000000000,46188892.0000000,173,1400000US47157021420,47157021420.000000000000000,"Census Tract 214.20, Shelby County, Tennessee",3173,205,101200,127014,5106.507118681384782,1403493.310160010587424
318,16,0.000000000000000,-59.200000000000003,1.000000000000000,1.000000000000000,1.792481250360000,-58.450000000000003,26.854645780599999,19.500000000000000,18,1400000US47157021724,47,157,021724,217.24,Tract,0.858000000000000,23743606.0000000,185,1400000US47157021724,47157021724.000000000000000,"Census Tract 217.24, Shelby County, Tennessee",2411,235,44679,56142,16192.006597458741453,12599664.046018954366446
319,16,0.000000000000000,-59.200000000000003,1.000000000000000,1.000000000000000,1.792481250360000,-58.450000000000003,26.854645780599999,19.500000000000000,20,1400000US47157021747,47,157,021747,217.47,Tract,0.721000000000000,20144062.0000000,194,1400000US47157021747,47157021747.000000000000000,"Census Tract 217.47, Shelby County, Tennessee",3757,453,50423,58658,9205.731874607758073,5174952.056377704255283
320,16,0.000000000000000,-59.200000000000003,1.000000000000000,1.000000000000000,1.792481250360000,-58.450000000000003,26.854645780599999,19.500000000000000,21,1400000US47157021754,47,157,021754,217.54,Tract,1.004000000000000,27940574.0000000,198,1400000US47157021754,47157021754.000000000000000,"Census Tract 217.54, Shelby County, Tennessee",4423,381,49353,58147,14860.467666521133651,11205146.965335002169013
321,16,0.000000000000000,-59.200000000000003,1.000000000000000,1.000000000000000,1.792481250360000,-58.450000000000003,26.854645780599999,19.500000000000000,175,1400000US47157021333,47,157,021333,213.33,Tract,1.542000000000000,43033024.0000000,165,1400000US47157021333,47157021333.000000000000000,"Census Tract 213.33, Shelby County, Tennessee",4276,443,55795,81717,18882.878774415003136,18973847.462938945740461
322,16,0.000000000000000,-59.200000000000003,1.000000000000000,1.000000000000000,1.792481250360000,-58.450000000000003,26.854645780599999,19.500000000000000,176,1400000US47157021334,47,157,021334,213.34,Tract,1.222000000000000,35212580.0000000,166,1400000US47157021334,47157021334.000000000000000,"Census Tract 213.34, Shelby County, Tennessee",3988,505,39614,55185,23796.939595543190080,30784367.656398076564074
323,16,0.000000000000000,-59.200000000000003,1.000000000000000,1.000000000000000,1.792481250360000,-58.450000000000003,26.854645780599999,19.500000000000000,177,1400000US47157021341,47,157,021341,213.41,Tract,2.452000000000000,68555480.0000000,167,1400000US47157021341,47157021341.000000000000000,"Census Tract 213.41, Shelby County, Tennessee",5576,345,125060,161829,34892.595074538250628,50202886.264976039528847
324,16,0.000000000000000,-59.200000000000003,1.000000000000000,1.000000000000000,1.792481250360000,-58.450000000000003,26.854645780599999,19.500000000000000,178,1400000US47157021342,47,157,021342,213.42,Tract,6.082000000000000,169660528.0000000,168,1400000US47157021342,47157021342.000000000000000,"Census Tract 213.42, Shelby County, Tennessee",9531,658,60117,113986,54729.572093299604603,116808212.887087285518646
325,16,0.000000000000000,-59.200000000000003,1.000000000000000,1.000000000000000,1.792481250360000,-58.450000000000003,26.854645780599999,19.500000000000000,179,1400000US47157021352,47,157,021352,213.52,Tract,2.486000000000000,69456432.0000000,170,1400000US47157021352,47157021352.000000000000000,"Census Tract 213.52, Shelby County, Tennessee",6582,393,102294,132606,18647.334913743339712,18855844.631954114884138
326,16,0.000000000000000,-59.200000000000003,1.000000000000000,1.000000000000000,1.792481250360000,-58.450000000000003,26.854645780599999,19.500000000000000,182,1400000US47157021430,47,157,021430,214.30,Tract,1.558000000000000,43058260.0000000,174,1400000US47157021430,47157021430.000000000000000,"Census Tract 214.30, Shelby County, Tennessee",4179,312,96284,119954,18988.214251402860100,16880848.655923396348953
327,16,0.000000000000000,-59.200000000000003,1.000000000000000,1.000000000000000,1.792481250360000,-58.450000000000003,26.854645780599999,19.500000000000000,183,1400000US47157021510,47,157,021510,215.10,Tract,7.536000000000000,210199632.0000000,175,1400000US47157021510,47157021510.000000000000000,"Census Tract 215.10, Shelby County, Tennessee",8415,699,61203,74503,56315.704587281972636,169497000.337007939815521
328,16,0.000000000000000,-59.200000000000003,1.000000000000000,1.000000000000000,1.792481250360000,-58.450000000000003,26.854645780599999,19.500000000000000,195,1400000US47157021744,47,157,021744,217.44,Tract,1.372000000000000,38435164.0000000,191,1400000US47157021744,47157021744.000000000000000,"Census Tract 217.44, Shelby County, Tennessee",6439,679,67965,67452,27580.648414918094204,38435163.762366950511932
329,16,0.000000000000000,-59.200000000000003,1.000000000000000,1.000000000000000,1.792481250360000,-58.450000000000003,26.854645780599999,19.500000000000000,196,1400000US47157021745,47,157,021745,217.45,Tract,2.167000000000000,59974168.0000000,192,1400000US47157021745,47157021745.000000000000000,"Census Tract 217.45, Shelby County, Tennessee",7774,701,71984,74462,36343.043647668273479,59974169.018864527344704
330,16,0.000000000000000,-59.200000000000003,1.000000000000000,1.000000000000000,1.792481250360000,-58.450000000000003,26.854645780599999,19.500000000000000,197,1400000US47157021746,47,157,021746,217.46,Tract,1.049000000000000,29352432.0000000,193,1400000US47157021746,47157021746.000000000000000,"Census Tract 217.46, Shelby County, Tennessee",4730,483,39901,51044,19703.292163120262558,14602032.865093879401684
331,16,0.000000000000000,-59.200000000000003,1.000000000000000,1.000000000000000,1.792481250360000,-58.450000000000003,26.854645780599999,19.500000000000000,198,1400000US47157021751,47,157,021751,217.51,Tract,2.009000000000000,56122072.0000000,195,1400000US47157021751,47157021751.000000000000000,"Census Tract 217.51, Shelby County, Tennessee",7081,686,77308,81869,31718.046033217753575,56122070.574287824332714
332,16,0.000000000000000,-59.200000000000003,1.000000000000000,1.000000000000000,1.792481250360000,-58.450000000000003,26.854645780599999,19.500000000000000,199,1400000US47157021752,47,157,021752,217.52,Tract,1.574000000000000,44849616.0000000,196,1400000US47157021752,47157021752.000000000000000,"Census Tract 217.52, Shelby County, Tennessee",4943,486,67820,69891,29653.061359068145975,44849618.533057712018490
333,16,0.000000000000000,-59.200000000000003,1.000000000000000,1.000000000000000,1.792481250360000,-58.450000000000003,26.854645780599999,19.500000000000000,200,1400000US47157021753,47,157,021753,217.53,Tract,0.785000000000000,22288594.0000000,197,1400000US47157021753,47157021753.000000000000000,"Census Tract 217.53, Shelby County, Tennessee",3157,515,67054,69681,13132.323801873106277,9891490.822215469554067
334,17,0.000000000000000,-16.875000000000000,4.000000000000000,4.000000000000000,0.811278124459000,-13.050000000000001,14.732362336000000,20.550000000000001,131,1400000US47157020210,47,157,020210,202.10,Tract,22.494000000000000,629388160.0000000,110,1400000US47157020210,47157020210.000000000000000,"Census Tract 202.10, Shelby County, Tennessee",5677,462,51863,57902,66056.554053940126323,164444056.022802770137787
335,17,0.000000000000000,-16.875000000000000,4.000000000000000,4.000000000000000,0.811278124459000,-13.050000000000001,14.732362336000000,20.550000000000001,134,1400000US47157020400,47,157,020400,204,Tract,5.087000000000000,142335424.0000000,114,1400000US47157020400,47157020400.000000000000000,"Census Tract 204, Shelby County, Tennessee",1329,173,65000,68163,6452.250385589229154,1613090.097710299305618
336,17,0.000000000000000,-16.875000000000000,4.000000000000000,4.000000000000000,0.811278124459000,-13.050000000000001,14.732362336000000,20.550000000000001,151,1400000US47157020700,47,157,020700,207,Tract,35.401000000000003,986658368.0000000,136,1400000US47157020700,47157020700.000000000000000,"Census Tract 207, Shelby County, Tennessee",2262,175,66845,80638,125363.596290348592447,773542416.911895513534546
337,17,0.000000000000000,-16.875000000000000,4.000000000000000,4.000000000000000,0.811278124459000,-13.050000000000001,14.732362336000000,20.550000000000001,152,1400000US47157020810,47,157,020810,208.10,Tract,43.664999999999999,1217365760.0000000,137,1400000US47157020810,47157020810.000000000000000,"Census Tract 208.10, Shelby County, Tennessee",3052,249,78533,108182,96718.073017080183490,165498031.647394925355911
338,18,0.000000000000000,-65.583333333300004,1.000000000000000,1.000000000000000,1.459147917030000,-66.799999999999997,23.885846576300001,25.000000000000000,11,1400000US47157021135,47,157,021135,211.35,Tract,1.653000000000000,45582512.0000000,152,1400000US47157021135,47157021135.000000000000000,"Census Tract 211.35, Shelby County, Tennessee",7593,1051,52561,62310,27092.020990398163121,35152896.981085442006588
339,18,0.000000000000000,-65.583333333300004,1.000000000000000,1.000000000000000,1.459147917030000,-66.799999999999997,23.885846576300001,25.000000000000000,12,1400000US47157021140,47,157,021140,211.40,Tract,1.698000000000000,49228664.0000000,157,1400000US47157021140,47157021140.000000000000000,"Census Tract 211.40, Shelby County, Tennessee",5064,535,73472,80454,29296.101096413585765,49228663.553924046456814
340,18,0.000000000000000,-65.583333333300004,1.000000000000000,1.000000000000000,1.459147917030000,-66.799999999999997,23.885846576300001,25.000000000000000,14,1400000US47157021351,47,157,021351,213.51,Tract,1.675000000000000,46727080.0000000,169,1400000US47157021351,47157021351.000000000000000,"Census Tract 213.51, Shelby County, Tennessee",4527,389,81897,92914,25806.531599835474481,35208407.730141676962376
341,18,0.000000000000000,-65.583333333300004,1.000000000000000,1.000000000000000,1.459147917030000,-66.799999999999997,23.885846576300001,25.000000000000000,15,1400000US47157021420,47,157,021420,214.20,Tract,1.652000000000000,46188892.0000000,173,1400000US47157021420,47157021420.000000000000000,"Census Tract 214.20, Shelby County, Tennessee",3173,205,101200,127014,25118.896992514113663,37493019.714087411761284
342,18,0.000000000000000,-65.583333333300004,1.000000000000000,1.000000000000000,1.459147917030000,-66.799999999999997,23.885846576300001,25.000000000000000,157,1400000US47157021020,47,157,021020,210.20,Tract,25.300999999999998,708404032.0000000,143,1400000US47157021020,47157021020.000000000000000,"Census Tract 210.20, Shelby County, Tennessee",6577,406,80917,135309,67046.374653919585398,180336884.616553187370300
343,18,0.000000000000000,-65.583333333300004,1.000000000000000,1.000000000000000,1.459147917030000,-66.799999999999997,23.885846576300001,25.000000000000000,160,1400000US47157021121,47,157,021121,211.21,Tract,2.789000000000000,77981440.0000000,147,1400000US47157021121,47157021121.000000000000000,"Census Tract 211.21, Shelby County, Tennessee",5212,545,40107,66090,5052.925954280543010,995522.105208676657639
344,18,0.000000000000000,-65.583333333300004,1.000000000000000,1.000000000000000,1.459147917030000,-66.799999999999997,23.885846576300001,25.000000000000000,162,1400000US47157021124,47,157,021124,211.24,Tract,1.604000000000000,44293204.0000000,149,1400000US47157021124,47157021124.000000000000000,"Census Tract 211.24, Shelby County, Tennessee",8875,747,58361,64159,1876.226576579136236,168393.096637987793656
345,18,0.000000000000000,-65.583333333300004,1.000000000000000,1.000000000000000,1.459147917030000,-66.799999999999997,23.885846576300001,25.000000000000000,163,1400000US47157021125,47,157,021125,211.25,Tract,1.788000000000000,49588052.0000000,150,1400000US47157021125,47157021125.000000000000000,"Census Tract 211.25, Shelby County, Tennessee",4335,313,69000,73380,26665.079795083653153,42946915.027319744229317
346,18,0.000000000000000,-65.583333333300004,1.000000000000000,1.000000000000000,1.459147917030000,-66.799999999999997,23.885846576300001,25.000000000000000,164,1400000US47157021126,47,157,021126,211.26,Tract,0.921000000000000,26675748.0000000,151,1400000US47157021126,47157021126.000000000000000,"Census Tract 211.26, Shelby County, Tennessee",4238,363,73381,78841,16527.063333819944091,14891695.787799967452884
347,18,0.000000000000000,-65.583333333300004,1.000000000000000,1.000000000000000,1.459147917030000,-66.799999999999997,23.885846576300001,25.000000000000000,165,1400000US47157021136,47,157,021136,211.36,Tract,1.638000000000000,45841600.0000000,153,1400000US47157021136,47157021136.000000000000000,"Census Tract 211.36, Shelby County, Tennessee",5301,361,94868,120338,20075.403608325406822,20052150.734025493264198
348,18,0.000000000000000,-65.583333333300004,1.000000000000000,1.000000000000000,1.459147917030000,-66.799999999999997,23.885846576300001,25.000000000000000,166,1400000US47157021137,47,157,021137,211.37,Tract,2.352000000000000,65458408.0000000,154,1400000US47157021137,47157021137.000000000000000,"Census Tract 211.37, Shelby County, Tennessee",7546,931,62325,78565,33656.590848035790259,65458408.715089902281761
349,18,0.000000000000000,-65.583333333300004,1.000000000000000,1.000000000000000,1.459147917030000,-66.799999999999997,23.885846576300001,25.000000000000000,167,1400000US47157021138,47,157,021138,211.38,Tract,3.636000000000000,101862992.0000000,155,1400000US47157021138,47157021138.000000000000000,"Census Tract 211.38, Shelby County, Tennessee",3449,374,79034,99086,40017.527311429650581,88587848.734093904495239
350,18,0.000000000000000,-65.583333333300004,1.000000000000000,1.000000000000000,1.459147917030000,-66.799999999999997,23.885846576300001,25.000000000000000,168,1400000US47157021139,47,157,021139,211.39,Tract,3.359000000000000,93415504.0000000,156,1400000US47157021139,47157021139.000000000000000,"Census Tract 211.39, Shelby County, Tennessee",4254,393,102697,126332,45772.710557220059854,93415502.916252434253693
351,18,0.000000000000000,-65.583333333300004,1.000000000000000,1.000000000000000,1.459147917030000,-66.799999999999997,23.885846576300001,25.000000000000000,172,1400000US47157021311,47,157,021311,213.11,Tract,3.074000000000000,86325048.0000000,161,1400000US47157021311,47157021311.000000000000000,"Census Tract 213.11, Shelby County, Tennessee",4506,415,112432,234813,529.535947923261801,10060.816961650649318
352,18,0.000000000000000,-65.583333333300004,1.000000000000000,1.000000000000000,1.459147917030000,-66.799999999999997,23.885846576300001,25.000000000000000,179,1400000US47157021352,47,157,021352,213.52,Tract,2.486000000000000,69456432.0000000,170,1400000US47157021352,47157021352.000000000000000,"Census Tract 213.52, Shelby County, Tennessee",6582,393,102294,132606,26769.166660972568934,39279938.208438977599144
353,18,0.000000000000000,-65.583333333300004,1.000000000000000,1.000000000000000,1.459147917030000,-66.799999999999997,23.885846576300001,25.000000000000000,180,1400000US47157021353,47,157,021353,213.53,Tract,6.241000000000000,175793024.0000000,171,1400000US47157021353,47157021353.000000000000000,"Census Tract 213.53, Shelby County, Tennessee",9500,390,154947,203580,32363.176932504982688,39915983.830060854554176
354,18,0.000000000000000,-65.583333333300004,1.000000000000000,1.000000000000000,1.459147917030000,-66.799999999999997,23.885846576300001,25.000000000000000,181,1400000US47157021410,47,157,021410,214.10,Tract,0.991000000000000,27853756.0000000,172,1400000US47157021410,47157021410.000000000000000,"Census Tract 214.10, Shelby County, Tennessee",2757,204,108393,130515,15548.364170879640369,8110854.917123539373279
355,18,0.000000000000000,-65.583333333300004,1.000000000000000,1.000000000000000,1.459147917030000,-66.799999999999997,23.885846576300001,25.000000000000000,185,1400000US47157021540,47,157,021540,215.40,Tract,7.130000000000000,200259536.0000000,178,1400000US47157021540,47157021540.000000000000000,"Census Tract 215.40, Shelby County, Tennessee",12294,488,139356,153557,13965.141814185271869,7039455.811083542183042
356,18,0.000000000000000,-65.583333333300004,1.000000000000000,1.000000000000000,1.459147917030000,-66.799999999999997,23.885846576300001,25.000000000000000,219,1400000US47157980400,47,157,980400,9804,Tract,7.040000000000000,196610432.0000000,221,1400000US47157980400,47157980400.000000000000000,"Census Tract 9804, Shelby County, Tennessee",494,137,0,0,38836.680788631332689,93955683.894641041755676
357,19,0.000000000000000,-39.637500000000003,1.000000000000000,1.000000000000000,1.905639062230000,-36.450000000000003,20.986113606000000,33.799999999999997,16,1400000US47157021530,47,157,021530,215.30,Tract,3.886000000000000,108381392.0000000,177,1400000US47157021530,47157021530.000000000000000,"Census Tract 215.30, Shelby County, Tennessee",5064,290,114554,150747,41839.581258331476420,108381394.731264591217041
358,19,0.000000000000000,-39.637500000000003,1.000000000000000,1.000000000000000,1.905639062230000,-36.450000000000003,20.986113606000000,33.799999999999997,17,1400000US47157021620,47,157,021620,216.20,Tract,4.678000000000000,130314536.0000000,182,1400000US47157021620,47157021620.000000000000000,"Census Tract 216.20, Shelby County, Tennessee",3452,590,46058,75326,49698.486402658294537,130314534.968919858336449
359,19,0.000000000000000,-39.637500000000003,1.000000000000000,1.000000000000000,1.905639062230000,-36.450000000000003,20.986113606000000,33.799999999999997,157,1400000US47157021020,47,157,021020,210.20,Tract,25.300999999999998,708404032.0000000,143,1400000US47157021020,47157021020.000000000000000,"Census Tract 210.20, Shelby County, Tennessee",6577,406,80917,135309,72493.982350765814772,143705279.318486243486404
360,19,0.000000000000000,-39.637500000000003,1.000000000000000,1.000000000000000,1.905639062230000,-36.450000000000003,20.986113606000000,33.799999999999997,177,1400000US47157021341,47,157,021341,213.41,Tract,2.452000000000000,68555480.0000000,167,1400000US47157021341,47157021341.000000000000000,"Census Tract 213.41, Shelby County, Tennessee",5576,345,125060,161829,27779.274808630379994,18352596.558239959180355
361,19,0.000000000000000,-39.637500000000003,1.000000000000000,1.000000000000000,1.905639062230000,-36.450000000000003,20.986113606000000,33.799999999999997,178,1400000US47157021342,47,157,021342,213.42,Tract,6.082000000000000,169660528.0000000,168,1400000US47157021342,47157021342.000000000000000,"Census Tract 213.42, Shelby County, Tennessee",9531,658,60117,113986,31169.316179764566186,52852305.741016186773777
362,19,0.000000000000000,-39.637500000000003,1.000000000000000,1.000000000000000,1.905639062230000,-36.450000000000003,20.986113606000000,33.799999999999997,179,1400000US47157021352,47,157,021352,213.52,Tract,2.486000000000000,69456432.0000000,170,1400000US47157021352,47157021352.000000000000000,"Census Tract 213.52, Shelby County, Tennessee",6582,393,102294,132606,16287.467588378933215,11320646.293249322101474
363,19,0.000000000000000,-39.637500000000003,1.000000000000000,1.000000000000000,1.905639062230000,-36.450000000000003,20.986113606000000,33.799999999999997,180,1400000US47157021353,47,157,021353,213.53,Tract,6.241000000000000,175793024.0000000,171,1400000US47157021353,47157021353.000000000000000,"Census Tract 213.53, Shelby County, Tennessee",9500,390,154947,203580,49750.818337559219799,135877040.825511604547501
364,19,0.000000000000000,-39.637500000000003,1.000000000000000,1.000000000000000,1.905639062230000,-36.450000000000003,20.986113606000000,33.799999999999997,183,1400000US47157021510,47,157,021510,215.10,Tract,7.536000000000000,210199632.0000000,175,1400000US47157021510,47157021510.000000000000000,"Census Tract 215.10, Shelby County, Tennessee",8415,699,61203,74503,42825.084454957199341,40702633.853306405246258
365,19,0.000000000000000,-39.637500000000003,1.000000000000000,1.000000000000000,1.905639062230000,-36.450000000000003,20.986113606000000,33.799999999999997,184,1400000US47157021520,47,157,021520,215.20,Tract,18.774000000000001,522085088.0000000,176,1400000US47157021520,47157021520.000000000000000,"Census Tract 215.20, Shelby County, Tennessee",12217,886,104225,120133,106774.318222230591346,522085075.192194521427155
366,19,0.000000000000000,-39.637500000000003,1.000000000000000,1.000000000000000,1.905639062230000,-36.450000000000003,20.986113606000000,33.799999999999997,185,1400000US47157021540,47,157,021540,215.40,Tract,7.130000000000000,200259536.0000000,178,1400000US47157021540,47157021540.000000000000000,"Census Tract 215.40, Shelby County, Tennessee",12294,488,139356,153557,77359.832410371513106,193220075.208843559026718
