OBJECTID,FID_WaterVT,WaterNodeD,Mean,Mode,Cluster,Entropy,Median,StDev,IQR,FID_censustractclip_CensusData,censustractclip_GEO_ID,censustractclip_STATE,censustractclip_COUNTY,censustractclip_TRACT,censustractclip_NAME,censustractclip_LSAD,censustractclip_CENSUSAREA,censustractclip_Area,CensusData_OBJECTID,CensusData_Id,CensusData_Id2,CensusData_Geography,CensusData_Estimate__Total,CensusData_Margin_of_Error__Total,CensusData_Median_income__dollars_,CensusData_Mean_income__dollars_,Shape_Length,Shape_Area
366,24,0,61592.8333333,4,4.000000000000000,1,49614,37394,57567,219,1400000US47157980400,47,157,980400,9804,Tract,7.040000000000000,196610432.0000000,221,1400000US47157980400,47157980400.000000000000000,"Census Tract 9804, Shelby County, Tennessee",494,137,0,0,45423.398997764030355,109547132.838147461414337
367,25,0,6536.2,0,0.000000000000000,1,2951,8234,9290,151,1400000US47157020700,47,157,020700,207,Tract,35.401000000000003,986658368.0000000,136,1400000US47157020700,47157020700.000000000000000,"Census Tract 207, Shelby County, Tennessee",2262,175,66845,80638,44830.649004773571505,106614799.636872112751007
368,25,0,6536.2,0,0.000000000000000,1,2951,8234,9290,152,1400000US47157020810,47,157,020810,208.10,Tract,43.664999999999999,1217365760.0000000,137,1400000US47157020810,47157020810.000000000000000,"Census Tract 208.10, Shelby County, Tennessee",3052,249,78533,108182,46831.834353032718354,92926038.308374106884003
369,26,0,5397.8,0,0.000000000000000,1,1501,8509,6109,151,1400000US47157020700,47,157,020700,207,Tract,35.401000000000003,986658368.0000000,136,1400000US47157020700,47157020700.000000000000000,"Census Tract 207, Shelby County, Tennessee",2262,175,66845,80638,75007.197714059875580,323840029.037051320075989
370,26,0,5397.8,0,0.000000000000000,1,1501,8509,6109,152,1400000US47157020810,47,157,020810,208.10,Tract,43.664999999999999,1217365760.0000000,137,1400000US47157020810,47157020810.000000000000000,"Census Tract 208.10, Shelby County, Tennessee",3052,249,78533,108182,76336.107317731235526,264538561.566987872123718
371,27,0,38131.5714286,2,-1.000000000000000,2,24866,28045,32724,9,1400000US47157020831,47,157,020831,208.31,Tract,1.441000000000000,40218740.0000000,139,1400000US47157020831,47157020831.000000000000000,"Census Tract 208.31, Shelby County, Tennessee",3697,352,74640,79385,28950.725992011084600,36607789.049436770379543
372,27,0,38131.5714286,2,-1.000000000000000,2,24866,28045,32724,11,1400000US47157021135,47,157,021135,211.35,Tract,1.653000000000000,45582512.0000000,152,1400000US47157021135,47157021135.000000000000000,"Census Tract 211.35, Shelby County, Tennessee",7593,1051,52561,62310,23928.722129740042874,23851347.793465983122587
373,27,0,38131.5714286,2,-1.000000000000000,2,24866,28045,32724,153,1400000US47157020820,47,157,020820,208.20,Tract,27.289999999999999,773136192.0000000,138,1400000US47157020820,47157020820.000000000000000,"Census Tract 208.20, Shelby County, Tennessee",8812,444,109872,121483,15721.361653170066347,12076534.077453758567572
374,27,0,38131.5714286,2,-1.000000000000000,2,24866,28045,32724,154,1400000US47157020832,47,157,020832,208.32,Tract,9.651999999999999,268794944.0000000,140,1400000US47157020832,47157020832.000000000000000,"Census Tract 208.32, Shelby County, Tennessee",10010,548,114050,129695,28399.333184727140178,33183518.320422112941742
375,27,0,38131.5714286,2,-1.000000000000000,2,24866,28045,32724,156,1400000US47157021010,47,157,021010,210.10,Tract,22.346000000000000,623467072.0000000,142,1400000US47157021010,47157021010.000000000000000,"Census Tract 210.10, Shelby County, Tennessee",17591,1392,76143,95311,68667.653180487832287,267936397.142693132162094
376,27,0,38131.5714286,2,-1.000000000000000,2,24866,28045,32724,157,1400000US47157021020,47,157,021020,210.20,Tract,25.300999999999998,708404032.0000000,143,1400000US47157021020,47157021020.000000000000000,"Census Tract 210.20, Shelby County, Tennessee",6577,406,80917,135309,46280.338396374296281,75997233.335075080394745
377,27,0,38131.5714286,2,-1.000000000000000,2,24866,28045,32724,159,1400000US47157021113,47,157,021113,211.13,Tract,1.645000000000000,45551904.0000000,146,1400000US47157021113,47157021113.000000000000000,"Census Tract 211.13, Shelby County, Tennessee",3800,406,61809,64466,18841.448457734408294,9564130.653311079367995
378,27,0,38131.5714286,2,-1.000000000000000,2,24866,28045,32724,160,1400000US47157021121,47,157,021121,211.21,Tract,2.789000000000000,77981440.0000000,147,1400000US47157021121,47157021121.000000000000000,"Census Tract 211.21, Shelby County, Tennessee",5212,545,40107,66090,19645.262955567253812,18660067.359021332114935
379,27,0,38131.5714286,2,-1.000000000000000,2,24866,28045,32724,164,1400000US47157021126,47,157,021126,211.26,Tract,0.921000000000000,26675748.0000000,151,1400000US47157021126,47157021126.000000000000000,"Census Tract 211.26, Shelby County, Tennessee",4238,363,73381,78841,1665.668834998320790,126081.865929202554980
380,27,0,38131.5714286,2,-1.000000000000000,2,24866,28045,32724,165,1400000US47157021136,47,157,021136,211.36,Tract,1.638000000000000,45841600.0000000,153,1400000US47157021136,47157021136.000000000000000,"Census Tract 211.36, Shelby County, Tennessee",5301,361,94868,120338,29525.885346474708058,44845160.737693071365356
381,27,0,38131.5714286,2,-1.000000000000000,2,24866,28045,32724,166,1400000US47157021137,47,157,021137,211.37,Tract,2.352000000000000,65458408.0000000,154,1400000US47157021137,47157021137.000000000000000,"Census Tract 211.37, Shelby County, Tennessee",7546,931,62325,78565,7449.733342434701626,1547455.069335729815066
382,27,0,38131.5714286,2,-1.000000000000000,2,24866,28045,32724,167,1400000US47157021138,47,157,021138,211.38,Tract,3.636000000000000,101862992.0000000,155,1400000US47157021138,47157021138.000000000000000,"Census Tract 211.38, Shelby County, Tennessee",3449,374,79034,99086,30973.851611802259868,58199848.973375611007214
383,27,0,38131.5714286,2,-1.000000000000000,2,24866,28045,32724,169,1400000US47157021141,47,157,021141,211.41,Tract,1.514000000000000,42587376.0000000,158,1400000US47157021141,47157021141.000000000000000,"Census Tract 211.41, Shelby County, Tennessee",7450,515,73962,74735,33506.267811084697314,42587376.144824363291264
384,27,0,38131.5714286,2,-1.000000000000000,2,24866,28045,32724,170,1400000US47157021142,47,157,021142,211.42,Tract,1.648000000000000,46202116.0000000,159,1400000US47157021142,47157021142.000000000000000,"Census Tract 211.42, Shelby County, Tennessee",3479,426,61250,71190,31043.658015201421222,46202116.459522046148777
385,28,0,36213.6,2,2.000000000000000,2,33769,15056,19646,16,1400000US47157021530,47,157,021530,215.30,Tract,3.886000000000000,108381392.0000000,177,1400000US47157021530,47157021530.000000000000000,"Census Tract 215.30, Shelby County, Tennessee",5064,290,114554,150747,11044.752542091078794,2610375.103971813805401
386,28,0,36213.6,2,2.000000000000000,2,33769,15056,19646,157,1400000US47157021020,47,157,021020,210.20,Tract,25.300999999999998,708404032.0000000,143,1400000US47157021020,47157021020.000000000000000,"Census Tract 210.20, Shelby County, Tennessee",6577,406,80917,135309,74962.879106705222512,253405539.777777403593063
387,28,0,36213.6,2,2.000000000000000,2,33769,15056,19646,167,1400000US47157021138,47,157,021138,211.38,Tract,3.636000000000000,101862992.0000000,155,1400000US47157021138,47157021138.000000000000000,"Census Tract 211.38, Shelby County, Tennessee",3449,374,79034,99086,20790.529468851571437,25775456.428842596709728
388,28,0,36213.6,2,2.000000000000000,2,33769,15056,19646,168,1400000US47157021139,47,157,021139,211.39,Tract,3.359000000000000,93415504.0000000,156,1400000US47157021139,47157021139.000000000000000,"Census Tract 211.39, Shelby County, Tennessee",4254,393,102697,126332,32499.516569799481658,58701041.221402294933796
389,28,0,36213.6,2,2.000000000000000,2,33769,15056,19646,177,1400000US47157021341,47,157,021341,213.41,Tract,2.452000000000000,68555480.0000000,167,1400000US47157021341,47157021341.000000000000000,"Census Tract 213.41, Shelby County, Tennessee",5576,345,125060,161829,21486.071973233869358,20616482.921045657247305
390,28,0,36213.6,2,2.000000000000000,2,33769,15056,19646,178,1400000US47157021342,47,157,021342,213.42,Tract,6.082000000000000,169660528.0000000,168,1400000US47157021342,47157021342.000000000000000,"Census Tract 213.42, Shelby County, Tennessee",9531,658,60117,113986,13297.288532949456567,2860231.681855654809624
391,28,0,36213.6,2,2.000000000000000,2,33769,15056,19646,179,1400000US47157021352,47,157,021352,213.52,Tract,2.486000000000000,69456432.0000000,170,1400000US47157021352,47157021352.000000000000000,"Census Tract 213.52, Shelby County, Tennessee",6582,393,102294,132606,25304.377987843214214,10972690.900893716141582
392,28,0,36213.6,2,2.000000000000000,2,33769,15056,19646,180,1400000US47157021353,47,157,021353,213.53,Tract,6.241000000000000,175793024.0000000,171,1400000US47157021353,47157021353.000000000000000,"Census Tract 213.53, Shelby County, Tennessee",9500,390,154947,203580,52567.591039145510877,160496700.187194228172302
393,28,0,36213.6,2,2.000000000000000,2,33769,15056,19646,185,1400000US47157021540,47,157,021540,215.40,Tract,7.130000000000000,200259536.0000000,178,1400000US47157021540,47157021540.000000000000000,"Census Tract 215.40, Shelby County, Tennessee",12294,488,139356,153557,45637.106385560131457,96435321.617523819208145
394,29,0,21111.5,0,-1.000000000000000,2,9874,30597,25664,9,1400000US47157020831,47,157,020831,208.31,Tract,1.441000000000000,40218740.0000000,139,1400000US47157020831,47157020831.000000000000000,"Census Tract 208.31, Shelby County, Tennessee",3697,352,74640,79385,8913.074560182696587,3589231.900401078630239
395,29,0,21111.5,0,-1.000000000000000,2,9874,30597,25664,147,1400000US47157020642,47,157,020642,206.42,Tract,9.749000000000001,271967488.0000000,131,1400000US47157020642,47157020642.000000000000000,"Census Tract 206.42, Shelby County, Tennessee",9886,685,103106,109487,18906.780399312858208,16284102.106413790956140
396,29,0,21111.5,0,-1.000000000000000,2,9874,30597,25664,151,1400000US47157020700,47,157,020700,207,Tract,35.401000000000003,986658368.0000000,136,1400000US47157020700,47157020700.000000000000000,"Census Tract 207, Shelby County, Tennessee",2262,175,66845,80638,9905.700530892989264,5238218.824871129356325
397,29,0,21111.5,0,-1.000000000000000,2,9874,30597,25664,152,1400000US47157020810,47,157,020810,208.10,Tract,43.664999999999999,1217365760.0000000,137,1400000US47157020810,47157020810.000000000000000,"Census Tract 208.10, Shelby County, Tennessee",3052,249,78533,108182,72269.026786712784087,189433061.202695399522781
398,29,0,21111.5,0,-1.000000000000000,2,9874,30597,25664,153,1400000US47157020820,47,157,020820,208.20,Tract,27.289999999999999,773136192.0000000,138,1400000US47157020820,47157020820.000000000000000,"Census Tract 208.20, Shelby County, Tennessee",8812,444,109872,121483,84958.905060649398365,358012552.911583065986633
399,29,0,21111.5,0,-1.000000000000000,2,9874,30597,25664,154,1400000US47157020832,47,157,020832,208.32,Tract,9.651999999999999,268794944.0000000,140,1400000US47157020832,47157020832.000000000000000,"Census Tract 208.32, Shelby County, Tennessee",10010,548,114050,129695,57048.540026591632341,171454048.060158312320709
400,29,0,21111.5,0,-1.000000000000000,2,9874,30597,25664,155,1400000US47157020900,47,157,020900,209,Tract,11.209000000000000,312074784.0000000,141,1400000US47157020900,47157020900.000000000000000,"Census Tract 209, Shelby County, Tennessee",9819,296,99052,108915,65526.822554824131657,262433582.206617414951324
401,30,0,50675.6666667,3,3.000000000000000,2,37488,36677,35784,16,1400000US47157021530,47,157,021530,215.30,Tract,3.886000000000000,108381392.0000000,177,1400000US47157021530,47157021530.000000000000000,"Census Tract 215.30, Shelby County, Tennessee",5064,290,114554,150747,39331.210649045708124,100307355.113885849714279
402,30,0,50675.6666667,3,3.000000000000000,2,37488,36677,35784,17,1400000US47157021620,47,157,021620,216.20,Tract,4.678000000000000,130314536.0000000,182,1400000US47157021620,47157021620.000000000000000,"Census Tract 216.20, Shelby County, Tennessee",3452,590,46058,75326,49076.225173307655496,128293966.444446787238121
403,30,0,50675.6666667,3,3.000000000000000,2,37488,36677,35784,177,1400000US47157021341,47,157,021341,213.41,Tract,2.452000000000000,68555480.0000000,167,1400000US47157021341,47157021341.000000000000000,"Census Tract 213.41, Shelby County, Tennessee",5576,345,125060,161829,12050.888087046208966,1550961.522535612341017
404,30,0,50675.6666667,3,3.000000000000000,2,37488,36677,35784,178,1400000US47157021342,47,157,021342,213.42,Tract,6.082000000000000,169660528.0000000,168,1400000US47157021342,47157021342.000000000000000,"Census Tract 213.42, Shelby County, Tennessee",9531,658,60117,113986,45263.706157314496522,72004751.840944483876228
405,30,0,50675.6666667,3,3.000000000000000,2,37488,36677,35784,180,1400000US47157021353,47,157,021353,213.53,Tract,6.241000000000000,175793024.0000000,171,1400000US47157021353,47157021353.000000000000000,"Census Tract 213.53, Shelby County, Tennessee",9500,390,154947,203580,18345.686135895761254,15296323.662198133766651
406,30,0,50675.6666667,3,3.000000000000000,2,37488,36677,35784,183,1400000US47157021510,47,157,021510,215.10,Tract,7.536000000000000,210199632.0000000,175,1400000US47157021510,47157021510.000000000000000,"Census Tract 215.10, Shelby County, Tennessee",8415,699,61203,74503,59761.064640228723874,209637866.141157835721970
407,30,0,50675.6666667,3,3.000000000000000,2,37488,36677,35784,184,1400000US47157021520,47,157,021520,215.20,Tract,18.774000000000001,522085088.0000000,176,1400000US47157021520,47157021520.000000000000000,"Census Tract 215.20, Shelby County, Tennessee",12217,886,104225,120133,106524.510016838568845,521049661.948353648185730
408,30,0,50675.6666667,3,3.000000000000000,2,37488,36677,35784,185,1400000US47157021540,47,157,021540,215.40,Tract,7.130000000000000,200259536.0000000,178,1400000US47157021540,47157021540.000000000000000,"Census Tract 215.40, Shelby County, Tennessee",12294,488,139356,153557,8023.569423369328433,1152767.008435962488875
409,30,0,50675.6666667,3,3.000000000000000,2,37488,36677,35784,186,1400000US47157021611,47,157,021611,216.11,Tract,2.007000000000000,56607504.0000000,179,1400000US47157021611,47157021611.000000000000000,"Census Tract 216.11, Shelby County, Tennessee",6609,439,89074,104112,21742.802326263510622,26665574.156475689262152
410,30,0,50675.6666667,3,3.000000000000000,2,37488,36677,35784,187,1400000US47157021612,47,157,021612,216.12,Tract,1.505000000000000,41924216.0000000,180,1400000US47157021612,47157021612.000000000000000,"Census Tract 216.12, Shelby County, Tennessee",4868,233,100652,116236,12947.427172218682244,8990435.946286328136921
411,30,0,50675.6666667,3,3.000000000000000,2,37488,36677,35784,188,1400000US47157021613,47,157,021613,216.13,Tract,1.770000000000000,49642724.0000000,181,1400000US47157021613,47157021613.000000000000000,"Census Tract 216.13, Shelby County, Tennessee",4734,352,113333,130077,9847.828209665203758,3535926.607085351832211
412,30,0,50675.6666667,3,3.000000000000000,2,37488,36677,35784,196,1400000US47157021745,47,157,021745,217.45,Tract,2.167000000000000,59974168.0000000,192,1400000US47157021745,47157021745.000000000000000,"Census Tract 217.45, Shelby County, Tennessee",7774,701,71984,74462,23474.386727910088666,26534675.711723741143942
413,30,0,50675.6666667,3,3.000000000000000,2,37488,36677,35784,198,1400000US47157021751,47,157,021751,217.51,Tract,2.009000000000000,56122072.0000000,195,1400000US47157021751,47157021751.000000000000000,"Census Tract 217.51, Shelby County, Tennessee",7081,686,77308,81869,24196.678443848828465,36826722.554403699934483
414,30,0,50675.6666667,3,3.000000000000000,2,37488,36677,35784,199,1400000US47157021752,47,157,021752,217.52,Tract,1.574000000000000,44849616.0000000,196,1400000US47157021752,47157021752.000000000000000,"Census Tract 217.52, Shelby County, Tennessee",4943,486,67820,69891,23243.091338676433224,31257813.837339565157890
415,31,0,9014.14285714,0,0.000000000000000,1,2951,9688,17059,151,1400000US47157020700,47,157,020700,207,Tract,35.401000000000003,986658368.0000000,136,1400000US47157020700,47157020700.000000000000000,"Census Tract 207, Shelby County, Tennessee",2262,175,66845,80638,16610.731804965042102,12611803.847574580460787
416,31,0,9014.14285714,0,0.000000000000000,1,2951,9688,17059,152,1400000US47157020810,47,157,020810,208.10,Tract,43.664999999999999,1217365760.0000000,137,1400000US47157020810,47157020810.000000000000000,"Census Tract 208.10, Shelby County, Tennessee",3052,249,78533,108182,125353.974097924568923,658870013.008885145187378
417,31,0,9014.14285714,0,0.000000000000000,1,2951,9688,17059,155,1400000US47157020900,47,157,020900,209,Tract,11.209000000000000,312074784.0000000,141,1400000US47157020900,47157020900.000000000000000,"Census Tract 209, Shelby County, Tennessee",9819,296,99052,108915,21274.968129754750407,15952414.612398313358426
418,32,0,18314,2,-1.000000000000000,2,20540,12078,16053,153,1400000US47157020820,47,157,020820,208.20,Tract,27.289999999999999,773136192.0000000,138,1400000US47157020820,47157020820.000000000000000,"Census Tract 208.20, Shelby County, Tennessee",8812,444,109872,121483,88546.597183474194026,398625159.862290203571320
419,32,0,18314,2,-1.000000000000000,2,20540,12078,16053,155,1400000US47157020900,47,157,020900,209,Tract,11.209000000000000,312074784.0000000,141,1400000US47157020900,47157020900.000000000000000,"Census Tract 209, Shelby County, Tennessee",9819,296,99052,108915,40016.329752893841942,31322582.366108939051628
420,32,0,18314,2,-1.000000000000000,2,20540,12078,16053,156,1400000US47157021010,47,157,021010,210.10,Tract,22.346000000000000,623467072.0000000,142,1400000US47157021010,47157021010.000000000000000,"Census Tract 210.10, Shelby County, Tennessee",17591,1392,76143,95311,76183.274897116149077,347463905.882134556770325
421,32,0,18314,2,-1.000000000000000,2,20540,12078,16053,157,1400000US47157021020,47,157,021020,210.20,Tract,25.300999999999998,708404032.0000000,143,1400000US47157021020,47157021020.000000000000000,"Census Tract 210.20, Shelby County, Tennessee",6577,406,80917,135309,19502.851475448944257,7175409.991652077063918
422,33,0,22412.5,2,2.000000000000000,2,24035,13649,21213,16,1400000US47157021530,47,157,021530,215.30,Tract,3.886000000000000,108381392.0000000,177,1400000US47157021530,47157021530.000000000000000,"Census Tract 215.30, Shelby County, Tennessee",5064,290,114554,150747,12306.432651915778479,5463664.465414313599467
423,33,0,22412.5,2,2.000000000000000,2,24035,13649,21213,17,1400000US47157021620,47,157,021620,216.20,Tract,4.678000000000000,130314536.0000000,182,1400000US47157021620,47157021620.000000000000000,"Census Tract 216.20, Shelby County, Tennessee",3452,590,46058,75326,945.531602803574287,32033.950444463378517
424,33,0,22412.5,2,2.000000000000000,2,24035,13649,21213,156,1400000US47157021010,47,157,021010,210.10,Tract,22.346000000000000,623467072.0000000,142,1400000US47157021010,47157021010.000000000000000,"Census Tract 210.10, Shelby County, Tennessee",17591,1392,76143,95311,8626.679827266150824,865286.439012150396593
425,33,0,22412.5,2,2.000000000000000,2,24035,13649,21213,157,1400000US47157021020,47,157,021020,210.20,Tract,25.300999999999998,708404032.0000000,143,1400000US47157021020,47157021020.000000000000000,"Census Tract 210.20, Shelby County, Tennessee",6577,406,80917,135309,91736.068179698559106,367171101.884719371795654
426,33,0,22412.5,2,2.000000000000000,2,24035,13649,21213,185,1400000US47157021540,47,157,021540,215.40,Tract,7.130000000000000,200259536.0000000,178,1400000US47157021540,47157021540.000000000000000,"Census Tract 215.40, Shelby County, Tennessee",12294,488,139356,153557,53885.373686438331788,102671442.271457463502884
427,33,0,22412.5,2,2.000000000000000,2,24035,13649,21213,186,1400000US47157021611,47,157,021611,216.11,Tract,2.007000000000000,56607504.0000000,179,1400000US47157021611,47157021611.000000000000000,"Census Tract 216.11, Shelby County, Tennessee",6609,439,89074,104112,22495.497071626374236,29941928.348666429519653
428,33,0,22412.5,2,2.000000000000000,2,24035,13649,21213,187,1400000US47157021612,47,157,021612,216.12,Tract,1.505000000000000,41924216.0000000,180,1400000US47157021612,47157021612.000000000000000,"Census Tract 216.12, Shelby County, Tennessee",4868,233,100652,116236,24615.997504152583133,32933778.891927942633629
429,33,0,22412.5,2,2.000000000000000,2,24035,13649,21213,188,1400000US47157021613,47,157,021613,216.13,Tract,1.770000000000000,49642724.0000000,181,1400000US47157021613,47157021613.000000000000000,"Census Tract 216.13, Shelby County, Tennessee",4734,352,113333,130077,33558.156592081213603,43927421.464269354939461
430,27,0,38131.5714286,2,-1.000000000000000,2,24866,28045,32724,9,1400000US47157020831,47,157,020831,208.31,Tract,1.441000000000000,40218740.0000000,139,1400000US47157020831,47157020831.000000000000000,"Census Tract 208.31, Shelby County, Tennessee",3697,352,74640,79385,5623.261643924056443,21717.844570359251520
431,27,0,38131.5714286,2,-1.000000000000000,2,24866,28045,32724,156,1400000US47157021010,47,157,021010,210.10,Tract,22.346000000000000,623467072.0000000,142,1400000US47157021010,47157021010.000000000000000,"Census Tract 210.10, Shelby County, Tennessee",17591,1392,76143,95311,5623.261643924056443,21717.844570359251520
432,27,0,38131.5714286,2,-1.000000000000000,2,24866,28045,32724,153,1400000US47157020820,47,157,020820,208.20,Tract,27.289999999999999,773136192.0000000,138,1400000US47157020820,47157020820.000000000000000,"Census Tract 208.20, Shelby County, Tennessee",8812,444,109872,121483,8069.245486868753687,68951.637230205349624
433,27,0,38131.5714286,2,-1.000000000000000,2,24866,28045,32724,156,1400000US47157021010,47,157,021010,210.10,Tract,22.346000000000000,623467072.0000000,142,1400000US47157021010,47157021010.000000000000000,"Census Tract 210.10, Shelby County, Tennessee",17591,1392,76143,95311,8069.245486868753687,68951.637230205349624
434,27,0,38131.5714286,2,-1.000000000000000,2,24866,28045,32724,156,1400000US47157021010,47,157,021010,210.10,Tract,22.346000000000000,623467072.0000000,142,1400000US47157021010,47157021010.000000000000000,"Census Tract 210.10, Shelby County, Tennessee",17591,1392,76143,95311,2170.019076355289144,101164.282934828195721
435,27,0,38131.5714286,2,-1.000000000000000,2,24866,28045,32724,157,1400000US47157021020,47,157,021020,210.20,Tract,25.300999999999998,708404032.0000000,143,1400000US47157021020,47157021020.000000000000000,"Census Tract 210.20, Shelby County, Tennessee",6577,406,80917,135309,2170.019076355289144,101164.282934828195721
436,32,0,18314,2,-1.000000000000000,2,20540,12078,16053,153,1400000US47157020820,47,157,020820,208.20,Tract,27.289999999999999,773136192.0000000,138,1400000US47157020820,47157020820.000000000000000,"Census Tract 208.20, Shelby County, Tennessee",8812,444,109872,121483,22342.591056891120388,182548.186033412144752
437,32,0,18314,2,-1.000000000000000,2,20540,12078,16053,156,1400000US47157021010,47,157,021010,210.10,Tract,22.346000000000000,623467072.0000000,142,1400000US47157021010,47157021010.000000000000000,"Census Tract 210.10, Shelby County, Tennessee",17591,1392,76143,95311,22342.591056891120388,182548.186033412144752
438,32,0,18314,2,-1.000000000000000,2,20540,12078,16053,156,1400000US47157021010,47,157,021010,210.10,Tract,22.346000000000000,623467072.0000000,142,1400000US47157021010,47157021010.000000000000000,"Census Tract 210.10, Shelby County, Tennessee",17591,1392,76143,95311,3248.926053924346888,6816.347269288887219
439,32,0,18314,2,-1.000000000000000,2,20540,12078,16053,157,1400000US47157021020,47,157,021020,210.20,Tract,25.300999999999998,708404032.0000000,143,1400000US47157021020,47157021020.000000000000000,"Census Tract 210.20, Shelby County, Tennessee",6577,406,80917,135309,3248.926053924346888,6816.347269288887219
